,#,Pick,Name,Pos,Team,Overall,Std.Dev,High,Low,TimesDrafted,
42,43,11.08,Jamison Crowder,WR,WAS,108.4,8.1,7.08,11.07,376,"
"
43,44,11.10,Kenny Stills,WR,MIA,109.6,9.7,6.12,12.01,516,"
"
44,45,12.06,Pierre Garcon,WR,SF,116.5,9.0,7.10,12.04,297,"
"
45,46,12.08,Sterling Shepard,WR,NYG,118.2,10.2,6.03,12.09,385,"
"
46,47,12.09,D.J. Moore,WR,CAR,119.4,9.5,6.10,12.06,253,"
"
47,48,13.01,Calvin Ridley,WR,ATL,121.0,9.6,7.03,12.08,245,"
"
48,49,13.05,Kenny Golladay,WR,DET,124.5,10.7,6.06,12.12,294,"
"
49,50,13.05,Allen Hurns,WR,DAL,125.0,10.3,7.03,13.01,267,"
"
50,51,13.07,John Brown,WR,BAL,126.7,10.3,7.08,13.02,282,"
"
51,52,14.02,Michael Gallup,WR,DAL,132.0,9.4,9.03,14.12,274,"
"
52,53,14.03,Cameron Meredith,WR,NO,132.5,10.6,7.08,14.06,180,"
"
53,54,14.05,Keelan Cole,WR,JAX,135.0,15.3,6.03,15.10,445,"
"
54,55,14.07,Tyler Lockett,WR,SEA,136.9,11.5,8.09,14.08,242,"
"
55,56,14.10,DeVante Parker,WR,MIA,140.4,13.5,7.11,15.06,162,"
"
56,57,15.06,Chris Godwin,WR,TB,146.2,17.5,6.02,15.12,228,"
"
57,58,15.09,Mohamed Sanu,WR,ATL,149.3,31.6,6.10,19.01,28,"
"
58,59,15.10,Anthony Miller,WR,CHI,150.4,13.7,10.02,15.11,177,"
"
59,60,16.02,Geronimo Allison,WR,GB,151.7,13.7,8.01,15.06,223,"
"
60,61,16.04,John Ross,WR,CIN,154.2,17.4,5.10,15.12,298,"
"
61,62,16.07,Josh Doctson,WR,WAS,156.5,15.2,9.06,16.03,160,"
"
62,63,16.08,Donte Moncrief,WR,JAX,158.4,18.7,10.03,16.10,34,"
"
63,64,16.10,Dede Westbrook,WR,JAX,160.1,18.4,1.11,15.11,144,"
"
64,65,17.02,Martavis Bryant,WR,LV,162.0,13.0,11.04,15.12,115,"
"
65,66,17.03,Danny Amendola,WR,MIA,162.6,16.7,9.03,16.02,57,"
"
66,67,17.04,Tyrell Williams,WR,LAC,163.9,18.4,9.03,16.08,64,"
"
67,68,17.05,Courtland Sutton,WR,DEN,164.7,15.0,10.11,16.12,82,"
"
68,69,17.06,Christian Kirk,WR,ARI,166.1,11.2,12.06,15.12,45,"
"
69,70,17.08,Rishard Matthews,WR,NYJ,168.5,11.2,11.03,16.10,52,"
"
