,#,Pick,Name,Pos,Team,Overall,Std.Dev,High,Low,TimesDrafted,
30,31,8.05,Darren McFadden,RB,DAL,75.3,7.7,5.03,8.09,100,"
"
31,32,8.08,Derrick Henry,RB,TEN,77.9,8.4,5.06,9.02,199,"
"
32,33,9.03,Theo Riddick,RB,DET,83.0,7.7,6.03,9.09,199,"
"
33,34,9.03,Paul Perkins,RB,NYG,83.4,8.4,6.01,9.07,181,"
"
34,35,9.06,Frank Gore,RB,IND,86.1,8.7,5.08,10.05,179,"
"
35,36,9.07,Terrance West,RB,BAL,86.8,7.6,5.10,9.05,177,"
"
36,37,10.02,LeGarrette Blount,RB,PHI,91.9,7.7,5.11,9.12,145,"
"
37,38,10.04,Duke Johnson,RB,CLE,94.2,8.1,6.10,10.06,129,"
"
38,39,10.06,Thomas Rawls,RB,SEA,95.7,9.1,6.11,10.09,119,"
"
39,40,10.06,Jacquizz Rodgers,RB,TB,95.9,7.7,7.02,10.09,87,"
"
40,41,11.01,Jonathan Stewart,RB,CAR,101.4,7.0,7.04,10.09,114,"
"
41,42,11.03,James White,RB,NE,102.7,8.0,7.11,10.12,101,"
"
42,43,11.07,Eddie Lacy,RB,SEA,106.6,10.6,7.02,11.08,130,"
"
43,44,12.03,Rex Burkhead,RB,NE,113.4,9.6,8.04,12.02,103,"
"
44,45,12.04,Jamaal Williams,RB,GB,114.3,10.6,7.10,12.12,99,"
"
45,46,12.06,Darren Sproles,RB,PHI,116.3,10.2,7.02,13.05,130,"
"
46,47,13.03,Jamaal Charles,RB,DEN,123.3,12.6,6.06,13.05,189,"
"
47,48,13.07,Samaje Perine,RB,WAS,126.8,11.7,9.01,13.04,116,"
"
48,49,13.09,CJ Prosise,RB,SEA,129.4,11.9,9.11,15.01,132,"
"
49,50,14.03,Matt Forte,RB,NYJ,132.6,14.6,5.04,14.12,139,"
"
50,51,14.05,Jeremy Hill,RB,CIN,134.5,15.2,7.03,15.04,160,"
"
51,52,14.10,Alvin Kamara,RB,NO,140.0,13.7,8.07,15.01,129,"
"
52,53,15.01,Marlon Mack,RB,IND,141.3,11.4,9.08,15.04,113,"
"
53,54,15.06,Wendell Smallwood,RB,PHI,146.1,14.4,9.03,15.08,157,"
"
54,55,15.10,Chris Carson,RB,SEA,149.7,17.1,9.05,15.12,92,"
"
55,56,16.04,Latavius Murray,RB,MIN,154.4,17.1,10.07,15.12,81,"
"
56,57,16.05,DeAndre Washington,RB,LV,155.2,15.4,10.07,15.12,85,"
"
57,58,16.06,Dion Lewis,RB,NE,155.9,17.2,10.10,15.10,43,"
"
58,59,16.06,Jonathan Williams,RB,NO,156.1,16.3,10.08,15.11,56,"
"
59,60,16.07,Donta Foreman,RB,HOU,157.0,18.9,10.08,15.12,52,"
"
60,61,16.10,Giovani Bernard,RB,CIN,159.6,15.6,8.12,15.12,45,"
"
61,62,17.01,Charcandrick West,RB,KC,160.7,15.1,11.07,15.12,42,"
"
